x,y,inferred_value,qw,max_depth,population,max_it
-73.8656113403196,40.85109008221934,77.45725418908947,3,4,10,10
-73.86755786853472,40.84968777201525,77.45725418908947,3,4,10,10
-73.86555303618874,40.8504903826047,77.45725418908947,3,4,10,10
-73.86720454229645,40.850840122499505,77.45725418908947,3,4,10,10
-73.86584976070178,40.852805990447486,77.08547008547008,3,4,10,10
-73.85714428064081,40.84895904824418,78.46894409937889,3,4,10,10
-73.86053125811823,40.84924471100843,74.79353233830845,3,4,10,10
-73.8592829446647,40.84872457873576,78.46894409937889,3,4,10,10
-73.86219159335812,40.85243511073294,77.45725418908947,3,4,10,10
-73.85978476962089,40.85085903896599,74.79353233830845,3,4,10,10
-73.87342573490517,40.85599002835159,78.46894409937889,3,4,10,10
-73.88368481384161,40.855901511810536,76.79650092081032,3,4,10,10
-73.88360465094777,40.85549698032291,76.79650092081032,3,4,10,10
-73.8772738595552,40.85460258927828,74.17446079419473,3,4,10,10
-73.88365238397083,40.85681462791566,76.79650092081032,3,4,10,10
-73.87798451882598,40.85594597826864,74.17446079419473,3,4,10,10
-73.8736727836904,40.85564105124101,78.46894409937889,3,4,10,10
-73.87400877578551,40.85565054046107,78.46894409937889,3,4,10,10
-73.87256718788781,40.85515298293871,78.46894409937889,3,4,10,10
-73.87370817409196,40.85594597826864,78.46894409937889,3,4,10,10
-73.872513378166,40.85594597826864,78.46894409937889,3,4,10,10
-73.88064274869352,40.86256150632539,76.79650092081032,3,4,10,10
-73.88137670841452,40.859563660955764,74.79353233830845,3,4,10,10
-73.87730737551435,40.8590834501131,63.14468535630995,3,4,10,10
-73.88350915161126,40.8627935725756,76.79650092081032,3,4,10,10
-73.88004177457996,40.86291900260317,76.79650092081032,3,4,10,10
-73.87118662668213,40.862526981248294,78.46894409937889,3,4,10,10
-73.87445110557331,40.85906912400628,74.79353233830845,3,4,10,10
-73.87056742980114,40.85929727722654,74.79353233830845,3,4,10,10
-73.87426147171165,40.86147248065396,78.46894409937889,3,4,10,10
-73.87133157505461,40.86171831426256,78.46894409937889,3,4,10,10
-73.85764222833507,40.85953263597244,78.46894409937889,3,4,10,10
-73.86717840799108,40.854128762351486,78.46894409937889,3,4,10,10
-73.86825429844714,40.855230163367395,78.46894409937889,3,4,10,10
-73.86347533628275,40.85463186570342,78.46894409937889,3,4,10,10
-73.86756022586297,40.85767721081477,78.46894409937889,3,4,10,10
-73.86530479328671,40.856231141675636,78.46894409937889,3,4,10,10
-73.86101892616809,40.858268777716795,78.46894409937889,3,4,10,10
-73.8629263836873,40.85474857411518,78.46894409937889,3,4,10,10
-73.8590755529922,40.855733755671146,78.46894409937889,3,4,10,10
-73.860511754926,40.85596314744589,78.46894409937889,3,4,10,10
-73.85727518163259,40.856306853546045,78.46894409937889,3,4,10,10
-73.86616365029809,40.86141122436742,78.46894409937889,3,4,10,10
-73.86693114276108,40.85873291161937,76.79650092081032,3,4,10,10
-73.86425734861075,40.85863511944218,78.46894409937889,3,4,10,10
-73.86710546854607,40.863213538673826,78.46894409937889,3,4,10,10
-73.86624088087831,40.86345547695661,78.46894409937889,3,4,10,10
-73.85905083493093,40.859192788781215,78.46894409937889,3,4,10,10
-73.86138965923875,40.859711370316155,78.46894409937889,3,4,10,10
-73.85824167336064,40.85858140487788,78.46894409937889,3,4,10,10
-73.86327085333645,40.8614095858689,78.46894409937889,3,4,10,10
-73.8563263170722,40.861624206283565,78.46894409937889,3,4,10,10
-73.85355711560717,40.85640688445408,78.46894409937889,3,4,10,10
-73.85558373514637,40.847439697316915,78.46894409937889,3,4,10,10
-73.85141065496501,40.846060718326406,78.46894409937889,3,4,10,10
-73.85536689112729,40.843331719297616,78.46894409937889,3,4,10,10
-73.85039530542002,40.84479712911979,78.46894409937889,3,4,10,10
-73.85608622931277,40.84639285680323,78.46894409937889,3,4,10,10
-73.85050796118702,40.84679495965563,78.46894409937889,3,4,10,10
-73.84384647699498,40.84400617320365,78.46894409937889,3,4,10,10
-73.84846619045013,40.843453446861446,78.46894409937889,3,4,10,10
-73.84410958200417,40.84300126987794,78.46894409937889,3,4,10,10
-73.84814145662402,40.846547188391156,78.46894409937889,3,4,10,10
-73.84486569984375,40.84589134387552,78.46894409937889,3,4,10,10
-73.85268105716135,40.84916281266432,78.46894409937889,3,4,10,10
-73.85383176887228,40.85041615384797,78.46894409937889,3,4,10,10
-73.85268409141808,40.848547840959604,78.46894409937889,3,4,10,10
-73.85395517743575,40.85264337550453,78.46894409937889,3,4,10,10
-73.85273526821443,40.851321783447126,78.46894409937889,3,4,10,10
-73.84444177700712,40.850785903544626,78.46894409937889,3,4,10,10
-73.84612409359721,40.85058675053168,78.46894409937889,3,4,10,10
-73.84428064315073,40.849800742654324,78.46894409937889,3,4,10,10
-73.84922225024216,40.853201442830944,72.5497737556561,3,4,10,10
-73.84485674384126,40.850761626273346,78.46894409937889,3,4,10,10
-73.8424372445437,40.845910808744705,78.46894409937889,3,4,10,10
-73.84064642659506,40.84673016392021,78.46894409937889,3,4,10,10
-73.84211116674476,40.843515037691766,78.46894409937889,3,4,10,10
-73.83826494956702,40.8428439520083,78.46894409937889,3,4,10,10
-73.84087456235278,40.84622389318804,78.46894409937889,3,4,10,10
-73.83631377416985,40.84547029759653,74.67136517405697,3,4,10,10
-73.82966294525741,40.84615782540426,76.74349944394429,3,4,10,10
-73.83487028977606,40.842887594977164,74.67136517405697,3,4,10,10
-73.82903358572125,40.844126132197665,76.74349944394429,3,4,10,10
-73.83534417491035,40.84688048665231,74.67136517405697,3,4,10,10
-73.82906684390194,40.845936876939085,76.74349944394429,3,4,10,10
-73.83902880233079,40.850724368715134,73.92105263157895,3,4,10,10
-73.83973978045526,40.85059034444549,73.92105263157895,3,4,10,10
-73.83802456904218,40.849996855296816,73.92105263157895,3,4,10,10
-73.84077677137847,40.85070516776451,78.46894409937889,3,4,10,10
-73.83833467894843,40.850955543128244,73.92105263157895,3,4,10,10
-73.83176430551889,40.84895267985562,74.67136517405697,3,4,10,10
-73.83377697359474,40.85058628015346,73.92105263157895,3,4,10,10
-73.83135742943789,40.848641583311434,74.67136517405697,3,4,10,10
-73.83499745782885,40.85196879945556,73.92105263157895,3,4,10,10
-73.83191302898256,40.85236553209336,73.92105263157895,3,4,10,10
-73.8538926300162,40.86102610046771,78.46894409937889,3,4,10,10
-73.85404812145617,40.85776008721322,78.46894409937889,3,4,10,10
-73.85355892424013,40.8535188526286,78.46894409937889,3,4,10,10
-73.85231198685331,40.85394465251083,78.46894409937889,3,4,10,10
-73.85504367384262,40.85746840924735,78.46894409937889,3,4,10,10
-73.85220656945502,40.856571915473616,78.46894409937889,3,4,10,10
-73.84894708634441,40.85701736047129,78.46894409937889,3,4,10,10
-73.8475874495755,40.85539273474236,78.46894409937889,3,4,10,10
-73.84920104140951,40.85774496909677,78.46894409937889,3,4,10,10
-73.8514866566925,40.86100813434075,78.46894409937889,3,4,10,10
-73.85288351530153,40.86096768272216,78.46894409937889,3,4,10,10
-73.85147984861183,40.85993468861823,78.46894409937889,3,4,10,10
-73.85408438723331,40.86240279528634,78.46894409937889,3,4,10,10
-73.8503111477431,40.862304909771375,78.46894409937889,3,4,10,10
-73.84596862174313,40.86166240695447,78.46894409937889,3,4,10,10
-73.84886697625296,40.86053883037098,78.46894409937889,3,4,10,10
-73.84402360322395,40.8604958839514,74.79353233830845,3,4,10,10
-73.84599235383085,40.862978321081904,78.46894409937889,3,4,10,10
-73.84492679606485,40.86361723440981,78.46894409937889,3,4,10,10
-73.82865776847159,40.861444475754915,78.46894409937889,3,4,10,10
-73.83678647929636,40.855005190601446,72.5497737556561,3,4,10,10
-73.83967396560492,40.854005373924515,72.5497737556561,3,4,10,10
-73.83748043850103,40.85442911596988,72.5497737556561,3,4,10,10
-73.8369800267374,40.856237116139546,72.5497737556561,3,4,10,10
-73.83400392970688,40.854865295752916,73.92105263157895,3,4,10,10
-73.83432617972751,40.854140366762046,73.92105263157895,3,4,10,10
-73.83496420228937,40.85688254658819,73.92105263157895,3,4,10,10
-73.8417922880982,40.86317528707577,78.46894409937889,3,4,10,10
-73.842357407183,40.860353882872815,74.79353233830845,3,4,10,10
-73.84150329044873,40.86348201507646,78.46894409937889,3,4,10,10
-73.83038540600988,40.861103761443935,78.46894409937889,3,4,10,10
-73.82906858619022,40.8601008074626,78.46894409937889,3,4,10,10
-73.83067324172531,40.86249707119397,78.46894409937889,3,4,10,10
-73.88140079257546,40.87436973144016,78.46894409937889,3,4,10,10
-73.8734156542222,40.872628393214164,78.46894409937889,3,4,10,10
-73.88326931595739,40.865644664726986,76.79650092081032,3,4,10,10
-73.8813117098412,40.86400064481318,76.79650092081032,3,4,10,10
-73.87910315041613,40.864093632170174,76.79650092081032,3,4,10,10
-73.88301596536581,40.867491256841895,78.46894409937889,3,4,10,10
-73.88018661037896,40.86795642216152,76.79650092081032,3,4,10,10
-73.87170918567531,40.86527714692183,78.46894409937889,3,4,10,10
-73.87029005074034,40.86524506462347,78.46894409937889,3,4,10,10
-73.87242896074173,40.86863679741829,78.46894409937889,3,4,10,10
-73.88089644766475,40.87327959894755,78.46894409937889,3,4,10,10
-73.88375375342237,40.871189300315606,78.46894409937889,3,4,10,10
-73.88013492991396,40.87093176476599,76.79650092081032,3,4,10,10
-73.8809772886924,40.87258351349185,78.46894409937889,3,4,10,10
-73.88021619363587,40.8736992754165,78.46894409937889,3,4,10,10
-73.87475909750519,40.8735721502081,78.46894409937889,3,4,10,10
-73.87585083647896,40.871550075020544,78.46894409937889,3,4,10,10
-73.87287188814021,40.871394162009366,78.46894409937889,3,4,10,10
-73.87383894178254,40.872117577302305,78.46894409937889,3,4,10,10
-73.87359315614778,40.871928058113326,78.46894409937889,3,4,10,10
-73.85644700194679,40.869202884092665,78.46894409937889,3,4,10,10
-73.86970078824811,40.86592965165521,78.46894409937889,3,4,10,10
-73.86984499315018,40.86388908296167,78.46894409937889,3,4,10,10
-73.86595096207301,40.86504471332172,78.46894409937889,3,4,10,10
-73.86778038232235,40.86642759927692,78.46894409937889,3,4,10,10
-73.86456364575646,40.86881239835821,77.08547008547008,3,4,10,10
-73.86286816924108,40.8689619774716,77.08547008547008,3,4,10,10
-73.86034850198442,40.864927449657806,77.08547008547008,3,4,10,10
-73.85929227052435,40.86482930644431,77.08547008547008,3,4,10,10
-73.86122095494103,40.86758768474214,77.08547008547008,3,4,10,10
-73.85694005530239,40.86867301007905,78.46894409937889,3,4,10,10
-73.86332221622433,40.869995081392396,77.08547008547008,3,4,10,10
-73.8659822648936,40.86917549987505,77.08547008547008,3,4,10,10
-73.86552029712782,40.87233047098552,77.08547008547008,3,4,10,10
-73.85648913260586,40.87242498600375,78.46894409937889,3,4,10,10
-73.86282568564343,40.87015946209378,77.08547008547008,3,4,10,10
-73.85676814551006,40.87098406146488,78.46894409937889,3,4,10,10
-73.86274749636712,40.873499362462546,77.08547008547008,3,4,10,10
-73.85652667475561,40.87175075071978,78.46894409937889,3,4,10,10
-73.87104435635582,40.87674268354737,78.46894409937889,3,4,10,10
-73.87993908773187,40.87451209372255,78.46894409937889,3,4,10,10
-73.88408463094667,40.87490050802029,78.46894409937889,3,4,10,10
-73.87715992586496,40.8749584473138,77.08547008547008,3,4,10,10
-73.88349028553941,40.87699600796874,78.1502732240437,3,4,10,10
-73.87799465264584,40.87832040428256,78.46894409937889,3,4,10,10
-73.87074856868,40.87635559641898,78.46894409937889,3,4,10,10
-73.87622335283929,40.87531328616289,78.46894409937889,3,4,10,10
-73.87246820865319,40.87646293816203,78.46894409937889,3,4,10,10
-73.87511624623838,40.877466167456404,78.46894409937889,3,4,10,10
-73.87245243162917,40.877612465743745,78.46894409937889,3,4,10,10
-73.88254136313817,40.880029175594935,78.46894409937889,3,4,10,10
-73.88184692383514,40.88042361637992,72.5497737556561,3,4,10,10
-73.87879924229703,40.88037794250386,74.79353233830845,3,4,10,10
-73.8772624631198,40.88274217932509,71.53245480287518,3,4,10,10
-73.87224698219818,40.87997134805406,78.46894409937889,3,4,10,10
-73.87624721245234,40.87985059233487,71.53245480287518,3,4,10,10
-73.87221039747602,40.88071573218718,78.46894409937889,3,4,10,10
-73.87497112925465,40.883842260201895,71.53245480287518,3,4,10,10
-73.87243933025276,40.882178767216054,78.46894409937889,3,4,10,10
-73.86869399866514,40.877925681567646,78.46894409937889,3,4,10,10
-73.86652839755979,40.876847340568695,78.46894409937889,3,4,10,10
-73.8686462562535,40.87645763981662,78.46894409937889,3,4,10,10
-73.86327085333645,40.87690922028519,78.46894409937889,3,4,10,10
-73.8680025013828,40.87883779157716,78.46894409937889,3,4,10,10
-73.86657321550146,40.87865180540529,78.46894409937889,3,4,10,10
-73.8576227905151,40.87860650506578,78.46894409937889,3,4,10,10
-73.86051053337923,40.87452054977123,74.79353233830845,3,4,10,10
-73.85887430651266,40.87653297086826,76.79650092081032,3,4,10,10
-73.86133194109621,40.87767629267045,78.46894409937889,3,4,10,10
-73.85634642536047,40.87887870530027,78.46894409937889,3,4,10,10
-73.86343255150179,40.883203859476424,78.46894409937889,3,4,10,10
-73.86974092871874,40.88171239547083,77.98372168478214,3,4,10,10
-73.86516058217816,40.88145388246844,75.45587153714146,3,4,10,10
-73.8702153896007,40.8827734335845,77.98372168478214,3,4,10,10
-73.86327085333645,40.88298737569741,78.46894409937889,3,4,10,10
-73.85804632174062,40.87979405264715,78.46894409937889,3,4,10,10
-73.86172050671007,40.881604781161464,78.46894409937889,3,4,10,10
-73.857603031415,40.880530188679245,78.46894409937889,3,4,10,10
-73.86176484561413,40.88306422082649,78.46894409937889,3,4,10,10
-73.85833104433901,40.88444494498541,77.98372168478214,3,4,10,10
-73.82989886022182,40.86800473364515,78.46894409937889,3,4,10,10
-73.85593399228594,40.8691942654135,78.46894409937889,3,4,10,10
-73.85582916431107,40.86825727633909,78.46894409937889,3,4,10,10
-73.85360643144719,40.86380719402485,78.46894409937889,3,4,10,10
-73.85095156635718,40.864155542225646,78.46894409937889,3,4,10,10
-73.85566517220329,40.86904336533553,78.46894409937889,3,4,10,10
-73.84938178080796,40.86726254770711,77.6370522503423,3,4,10,10
-73.84858298751493,40.866368386716445,77.6370522503423,3,4,10,10
-73.84606071960584,40.8663541518169,77.6370522503423,3,4,10,10
-73.84384584742473,40.86519402368298,78.46894409937889,3,4,10,10
-73.84770141544853,40.86678040124879,77.6370522503423,3,4,10,10
-73.84467315420073,40.86805044809583,76.74349944394429,3,4,10,10
-73.85309244302256,40.87224820352691,78.46894409937889,3,4,10,10
-73.855737458405,40.87138840764103,78.46894409937889,3,4,10,10
-73.85097019179538,40.871653487901206,78.46894409937889,3,4,10,10
-73.85345821244937,40.87172414040715,78.46894409937889,3,4,10,10
-73.85049218009488,40.872133119415146,78.46894409937889,3,4,10,10
-73.84541229658717,40.87304951981605,78.46894409937889,3,4,10,10
-73.84847598581413,40.86946380678926,77.363173216885,3,4,10,10
-73.84305442990248,40.86904800452899,76.74349944394429,3,4,10,10
-73.84624458628375,40.87361158734509,78.46894409937889,3,4,10,10
-73.84414637725813,40.871749442131076,78.46894409937889,3,4,10,10
-73.83310516450479,40.86988053547082,78.46894409937889,3,4,10,10
-73.8424372445437,40.864445842557586,78.46894409937889,3,4,10,10
-73.84197013895692,40.86460492954418,78.46894409937889,3,4,10,10
-73.8414356798303,40.86711529829207,76.09166295045763,3,4,10,10
-73.83581323944206,40.868344089814954,76.09166295045763,3,4,10,10
-73.82883197940326,40.86443108573079,78.46894409937889,3,4,10,10
-73.83075658904143,40.864615256799105,78.46894409937889,3,4,10,10
-73.8321992262689,40.86900192855908,78.46894409937889,3,4,10,10
-73.83179256417786,40.86777677291175,78.46894409937889,3,4,10,10
-73.83706267770263,40.87174384828163,78.46894409937889,3,4,10,10
-73.84123178931405,40.86978090429203,72.88307260328922,3,4,10,10
-73.83842970974916,40.871154120845496,78.46894409937889,3,4,10,10
-73.83998096542226,40.87291016376781,78.46894409937889,3,4,10,10
-73.83672488902393,40.871878968267616,78.46894409937889,3,4,10,10
-73.83496714636345,40.87258384541217,78.46894409937889,3,4,10,10
-73.83229046410483,40.869596207964214,78.46894409937889,3,4,10,10
-73.83172102902822,40.87050779875128,78.46894409937889,3,4,10,10
-73.83271334741407,40.871715816190566,78.46894409937889,3,4,10,10
-73.83170013275948,40.871804658003164,78.46894409937889,3,4,10,10
-73.84903551817018,40.87859299006955,78.46894409937889,3,4,10,10
-73.8531462957421,40.87428938960238,78.46894409937889,3,4,10,10
-73.85447373495262,40.876271517425344,78.46894409937889,3,4,10,10
-73.85035542205117,40.87527860057673,78.46894409937889,3,4,10,10
-73.85518718640391,40.87761478729832,78.46894409937889,3,4,10,10
-73.84954190056676,40.878492076983626,78.46894409937889,3,4,10,10
-73.84859157140656,40.87780100181099,78.46894409937889,3,4,10,10
-73.84830359245431,40.875516818697335,78.46894409937889,3,4,10,10
-73.84368544984355,40.87501653912815,74.79353233830845,3,4,10,10
-73.84837936730408,40.87769902207761,78.46894409937889,3,4,10,10
-73.8433736902135,40.87863726683104,78.46894409937889,3,4,10,10
-73.8562909324761,40.87985031543127,78.46894409937889,3,4,10,10
-73.85623843244448,40.880015740472466,78.46894409937889,3,4,10,10
-73.85058466465684,40.87953256890784,78.46894409937889,3,4,10,10
-73.8561877122286,40.884682718887845,77.45725418908947,3,4,10,10
-73.85285404894009,40.88340304448025,77.45725418908947,3,4,10,10
-73.84319351632276,40.882765704052346,78.46894409937889,3,4,10,10
-73.84938178080796,40.87952962553726,78.46894409937889,3,4,10,10
-73.84249966944581,40.88162441549076,78.46894409937889,3,4,10,10
-73.84590951267583,40.88372601231833,78.46894409937889,3,4,10,10
-73.84276098854274,40.88357058069888,78.46894409937889,3,4,10,10
-73.83762190677336,40.87875190378241,78.46894409937889,3,4,10,10
-73.84160866371694,40.87674068184512,78.46894409937889,3,4,10,10
-73.84235725179236,40.876873137838516,78.46894409937889,3,4,10,10
-73.83725585823066,40.87514259304998,72.5497737556561,3,4,10,10
-73.84116417924537,40.87847284233842,78.46894409937889,3,4,10,10
-73.83827650252525,40.87867914904384,78.46894409937889,3,4,10,10
-73.82921544751859,40.87623480591805,78.46894409937889,3,4,10,10
-73.83549217056398,40.874288815033125,72.5497737556561,3,4,10,10
-73.82867739381098,40.874884601473774,78.46894409937889,3,4,10,10
-73.82916294230222,40.876962325581445,74.79353233830845,3,4,10,10
-73.83974616260349,40.88240221151682,78.46894409937889,3,4,10,10
-73.84166171169524,40.88018560055434,78.46894409937889,3,4,10,10
-73.83764081624365,40.880691550684965,78.46894409937889,3,4,10,10
-73.84016480963656,40.88359130948735,78.46894409937889,3,4,10,10
-73.83627575092335,40.88448076366967,76.30886426592798,3,4,10,10
-73.8341698789446,40.88447037059108,78.46894409937889,3,4,10,10
-73.83535318596003,40.87965080196156,78.46894409937889,3,4,10,10
-73.83358474170082,40.884660365382054,78.46894409937889,3,4,10,10
-73.83198097970556,40.88448703078902,74.79353233830845,3,4,10,10
-73.99892611718784,40.62330307436942,78.46894409937889,4,4,10,10
-74.01080224253074,40.615858556092675,78.46894409937889,4,4,10,10
-74.0177934621292,40.61501176251244,78.46894409937889,4,4,10,10
-74.01663928758097,40.61013407958479,76.79650092081032,4,4,10,10
-74.01319335635668,40.612391357260364,76.79650092081032,4,4,10,10
-74.01779337574628,40.61423845171598,78.46894409937889,4,4,10,10
-74.01375685599587,40.61496104950886,78.46894409937889,4,4,10,10
-74.0091718639176,40.61260172509454,78.46894409937889,4,4,10,10
-74.00843097289699,40.61132257883605,75.3939030244839,4,4,10,10
-74.00519598487541,40.6098457714717,76.52817437654674,4,4,10,10
-74.00887413921278,40.61319799654888,78.46894409937889,4,4,10,10
-74.00445405507843,40.61501176251244,75.67086607062224,4,4,10,10
-74.01376360324144,40.61929411518343,78.46894409937889,4,4,10,10
-74.0147924380354,40.61523770101032,78.46894409937889,4,4,10,10
-74.01203157856365,40.61637128550289,78.46894409937889,4,4,10,10
-74.01541428678982,40.618929515726606,78.46894409937889,4,4,10,10
-74.01207585948484,40.61898684289999,78.46894409937889,4,4,10,10
-74.0042680434413,40.6173607986986,75.67086607062224,4,4,10,10
-74.01073535435566,40.61715994050938,78.46894409937889,4,4,10,10
-74.00446924368839,40.615258486209626,75.67086607062224,4,4,10,10
-74.0097208546295,40.619740623294014,78.46894409937889,4,4,10,10
-74.00470810861401,40.61853982082611,75.67086607062224,4,4,10,10
-73.99487392046791,40.616253543988975,78.46894409937889,4,4,10,10
-73.99695985333645,40.611517519118514,78.46894409937889,4,4,10,10
-74.00046390468951,40.61046783848412,76.09166295045763,4,4,10,10
-73.99789321355749,40.611849461097705,78.46894409937889,4,4,10,10
-74.00338588701284,40.61501176251244,75.67086607062224,4,4,10,10
-73.99825802596979,40.612513861970925,76.29727427597956,4,4,10,10
-73.99050905261362,40.61381723865409,78.46894409937889,4,4,10,10
-73.99661998857727,40.609945318728556,78.46894409937889,4,4,10,10
-73.9901819604883,40.61035754002678,78.46894409937889,4,4,10,10
-73.99675334499062,40.6146879729507,76.29727427597956,4,4,10,10
-73.99098096205675,40.614204339063974,78.46894409937889,4,4,10,10
-73.99893917643679,40.61919604934599,78.46894409937889,4,4,10,10
-74.00264589131622,40.61590038320552,75.67086607062224,4,4,10,10
-73.9983449686343,40.61501176251244,75.45587153714146,4,4,10,10
-74.00334916191655,40.618625912070186,75.67086607062224,4,4,10,10
-73.99779153930973,40.6188003839424,78.46894409937889,4,4,10,10
-73.99094254191365,40.61507866344439,78.46894409937889,4,4,10,10
-73.99489165608851,40.616262298731336,78.46894409937889,4,4,10,10
-73.99205495838461,40.61730698355635,78.46894409937889,4,4,10,10
-73.99639012378177,40.618042897045704,78.46894409937889,4,4,10,10
-73.992736517742415,40.61807101105632,78.46894409937889,4,4,10,10
-74.0109154325747,40.62293401625373,78.46894409937889,4,4,10,10
-74.0122477914562,40.620309768362134,78.46894409937889,4,4,10,10
-74.01752980301457,40.62036084057506,77.08547008547008,4,4,10,10
-74.01141738466897,40.62048615486343,78.46894409937889,4,4,10,10
-74.0177934621292,40.622872978268646,77.08547008547008,4,4,10,10
-74.01096373730033,40.622945174724244,78.46894409937889,4,4,10,10
-74.01030258812965,40.6216605973821,78.46894409937889,4,4,10,10
-74.01055953645658,40.62121788487842,78.46894409937889,4,4,10,10
-74.00533795410244,40.6221682749257,74.42455858747992,4,4,10,10
-74.00855690399719,40.62466979941277,77.6370522503423,4,4,10,10
-74.00601949676573,40.62360519275264,77.6370522503423,4,4,10,10
-74.01384930616422,40.62867298019172,76.89375676685606,4,4,10,10
-74.01452607494677,40.62627727966847,76.89375676685606,4,4,10,10
-74.01432119399709,40.62680131488516,76.89375676685606,4,4,10,10
-74.01476936442131,40.62859902607664,76.89375676685606,4,4,10,10
-74.01381731248127,40.6288970676173,76.89375676685606,4,4,10,10
-74.00624551792112,40.62829838190954,77.6370522503423,4,4,10,10
-74.00753899806809,40.625853024352715,77.6370522503423,4,4,10,10
-74.00577988006448,40.627064295004445,77.6370522503423,4,4,10,10
-74.00775477937908,40.62865158282848,77.6370522503423,4,4,10,10
-74.00678813596048,40.62873494857492,77.6370522503423,4,4,10,10
-73.99021254210388,40.62680317041492,78.46894409937889,4,4,10,10
-73.99844646626435,40.62028697484089,78.46894409937889,4,4,10,10
-74.00156144028776,40.62127722786652,74.42455858747992,4,4,10,10
-73.99931494923382,40.62241704590954,78.46894409937889,4,4,10,10
-74.00174741875944,40.62499554136333,74.42455858747992,4,4,10,10
-73.99831718533287,40.62343467234103,78.46894409937889,4,4,10,10
-73.99043864838829,40.62218804300162,78.46894409937889,4,4,10,10
-73.99581484944318,40.62249809400042,78.46894409937889,4,4,10,10
-73.99024922837711,40.6209652506319,78.46894409937889,4,4,10,10
-73.99524936386516,40.62513278842076,78.46894409937889,4,4,10,10
-73.99044748740961,40.625483049022506,78.46894409937889,4,4,10,10
-73.99923423345538,40.63073419402485,77.98372168478214,4,4,10,10
-74.0006538654111,40.628092663502684,75.23793103448276,4,4,10,10
-73.99862599139533,40.62800901639905,75.23793103448276,4,4,10,10
-74.00054899768132,40.62856774805808,75.23793103448276,4,4,10,10
-73.99777975595495,40.63072143788041,77.98372168478214,4,4,10,10
-73.99052906842002,40.62607389145842,78.46894409937889,4,4,10,10
-73.99400932331149,40.625931148806814,77.98372168478214,4,4,10,10
-73.9907164124511,40.62630054270011,78.46894409937889,4,4,10,10
-73.99548082881122,40.63030492144044,77.98372168478214,4,4,10,10
-73.99044143571678,40.62914013643693,77.98372168478214,4,4,10,10
-73.98621509213903,40.627420353773765,78.46894409937889,4,4,10,10
-73.98076192763293,40.62013853848852,78.46894409937889,4,4,10,10
-73.98730473476367,40.61279207585124,78.46894409937889,4,4,10,10
-73.98951514744896,40.610141499051835,78.46894409937889,4,4,10,10
-73.98606019501604,40.61135259097836,76.95448676565525,4,4,10,10
-73.98773684701311,40.61500448661663,78.46894409937889,4,4,10,10
-73.98654304894006,40.61315489220725,78.46894409937889,4,4,10,10
-73.9765793276293,40.60996281190689,78.46894409937889,4,4,10,10
-73.98225187992837,40.609794219320726,78.46894409937889,4,4,10,10
-73.976434172878,40.610812165081065,78.46894409937889,4,4,10,10
-73.98047836770749,40.614801083203226,77.7528735632184,4,4,10,10
-73.97919416124522,40.614513568683016,77.7528735632184,4,4,10,10
-73.98804946872389,40.61942945557188,78.46894409937889,4,4,10,10
-73.988997586280135,40.615123486349546,78.46894409937889,4,4,10,10
-73.98582334432605,40.616597307678056,78.46894409937889,4,4,10,10
-73.98727013806395,40.619342340949565,78.46894409937889,4,4,10,10
-73.98331918952316,40.61769856485733,78.46894409937889,4,4,10,10
-73.97675140268183,40.617297145540554,77.7528735632184,4,4,10,10
-73.98278702879955,40.61748525171696,78.46894409937889,4,4,10,10
-73.97761528185839,40.61698964729288,77.7528735632184,4,4,10,10
-73.98206192733511,40.61986615495199,78.46894409937889,4,4,10,10
-73.97883646411101,40.61945564003866,78.46894409937889,4,4,10,10
-73.9638730654659,40.61771882142749,78.46894409937889,4,4,10,10
-73.9721032892631,40.61425808615143,78.46894409937889,4,4,10,10
-73.97612624454369,40.61172292577188,78.46894409937889,4,4,10,10
-73.97572917797822,40.61396239022079,78.46894409937889,4,4,10,10
-73.97253979599763,40.61490380872043,78.46894409937889,4,4,10,10
-73.96579456356112,40.61356512657869,78.46894409937889,4,4,10,10
-73.96594155345203,40.612359432979446,78.46894409937889,4,4,10,10
-73.96543193302475,40.61103751489539,78.46894409937889,4,4,10,10
-73.96652937809093,40.6141308968808,78.46894409937889,4,4,10,10
-73.96566555779785,40.612815706952915,78.46894409937889,4,4,10,10
-73.97422214208646,40.61581289300093,78.46894409937889,4,4,10,10
-73.97382455997297,40.61671939833093,78.46894409937889,4,4,10,10
-73.97237770947459,40.61518704601667,78.46894409937889,4,4,10,10
-73.97530719423419,40.617745983635004,78.46894409937889,4,4,10,10
-73.97181359915564,40.61868305097258,76.79650092081032,4,4,10,10
-73.96412031525655,40.617597401394384,78.46894409937889,4,4,10,10
-73.96709427930274,40.61636528965081,77.56050940022232,4,4,10,10
-73.96317712424157,40.61758672728644,78.46894409937889,4,4,10,10
-73.9686005564707,40.61967937417019,76.79650092081032,4,4,10,10
-73.96341677790916,40.617632167764505,78.46894409937889,4,4,10,10
-73.98905253011186,40.62335789543891,78.46894409937889,4,4,10,10
-73.98908289020798,40.624452188893414,78.46894409937889,4,4,10,10
-73.98809832233931,40.62245634972333,78.46894409937889,4,4,10,10
-73.98602424169852,40.621380860915366,78.46894409937889,4,4,10,10
-73.98754935484736,40.62306613650282,78.46894409937889,4,4,10,10
-73.9864354740552,40.62471148763167,72.5497737556561,4,4,10,10
-73.97978408955379,40.62166018587712,78.46894409937889,4,4,10,10
