x,y,inferred_value,k,qw
-73.85215959531365,40.87575624197429,72.5497737556561,10000,3
-73.85160403241252,40.87575624197429,72.5497737556561,10000,3
-73.85104846951137,40.87575624197429,72.5497737556561,10000,3
-73.85049290661024,40.87575624197429,72.5497737556561,10000,3
-73.84993734370909,40.87575624197429,78.46894409937889,10000,3
-73.84938178080796,40.87575624197429,72.5497737556561,10000,3
-73.8488262179068,40.87575624197429,72.5497737556561,10000,3
-73.84382615179655,40.87575624197429,74.79353233830845,10000,3
-73.84327058889542,40.87575624197429,72.5497737556561,10000,3
-73.84271502599427,40.87575624197429,72.5497737556561,10000,3
-73.84215946309314,40.87575624197429,72.5497737556561,10000,3
-73.84160390019198,40.87575624197429,78.46894409937889,10000,3
-73.84104833729086,40.87575624197429,72.5497737556561,10000,3
-73.8404927743897,40.87575624197429,72.5497737556561,10000,3
-73.83993721148858,40.87575624197429,72.5497737556561,10000,3
-73.83938164858742,40.87575624197429,72.5497737556561,10000,3
-73.83882608568629,40.87575624197429,72.5497737556561,10000,3
-73.83827052278517,40.87575624197429,72.5497737556561,10000,3
-73.83771495988401,40.87575624197429,72.5497737556561,10000,3
-73.83715939698288,40.87575624197429,72.5497737556561,10000,3
-73.83660383408173,40.87575624197429,72.5497737556561,10000,3
-73.82993707926806,40.87575624197429,78.46894409937889,10000,3
-73.82938151636691,40.87575624197429,78.46894409937889,10000,3
-73.82882595346578,40.87575624197429,78.46894409937889,10000,3
-73.88382668067862,40.87617550681462,78.1502732240437,10000,3
-73.88215999197521,40.87617550681462,74.79353233830845,10000,3
-73.88160442907406,40.87617550681462,74.79353233830845,10000,3
-73.88104886617293,40.87617550681462,74.79353233830845,10000,3
-73.88049330327179,40.87617550681462,74.79353233830845,10000,3
-73.87993774037065,40.87617550681462,74.79353233830845,10000,3
-73.87938217746952,40.87617550681462,74.79353233830845,10000,3
-73.87882661456837,40.87617550681462,74.79353233830845,10000,3
-73.87827105166724,40.87617550681462,74.79353233830845,10000,3
-73.87771548876609,40.87617550681462,74.79353233830845,10000,3
-73.87715992586496,40.87617550681462,72.5497737556561,10000,3
-73.8766043629638,40.87617550681462,72.5497737556561,10000,3
-73.87604880006268,40.87617550681462,78.46894409937889,10000,3
-73.87549323716152,40.87617550681462,78.46894409937889,10000,3
-73.8749376742604,40.87617550681462,78.46894409937889,10000,3
-73.87438211135924,40.87617550681462,74.79353233830845,10000,3
-73.87382654845811,40.87617550681462,74.79353233830845,10000,3
-73.87327098555699,40.87617550681462,78.46894409937889,10000,3
-73.87271542265583,40.87617550681462,78.46894409937889,10000,3
-73.8721598597547,40.87617550681462,78.46894409937889,10000,3
-73.87160429685355,40.87617550681462,78.46894409937889,10000,3
-73.87104873395242,40.87617550681462,78.46894409937889,10000,3
-73.87049317105127,40.87617550681462,77.98372168478214,10000,3
-73.86993760815014,40.87617550681462,77.98372168478214,10000,3
-73.86938204524898,40.87617550681462,77.98372168478214,10000,3
-73.86882648234786,40.87617550681462,74.79353233830845,10000,3
-73.8682709194467,40.87617550681462,78.46894409937889,10000,3
-73.86771535654557,40.87617550681462,78.46894409937889,10000,3
-73.86715979364442,40.87617550681462,78.46894409937889,10000,3
-73.85938191302847,40.87617550681462,76.79650092081032,10000,3
-73.85882635012734,40.87617550681462,76.79650092081032,10000,3
-73.85827078722619,40.87617550681462,75.88282745419744,10000,3
-73.85771522432506,40.87617550681462,75.88282745419744,10000,3
-73.8571596614239,40.87617550681462,75.88282745419744,10000,3
-73.85660409852278,40.87617550681462,75.88282745419744,10000,3
-73.85604853562162,40.87617550681462,75.88282745419744,10000,3
-73.8554929727205,40.87617550681462,75.88282745419744,10000,3
-73.85493740981934,40.87617550681462,78.46894409937889,10000,3
-73.85438184691822,40.87617550681462,78.46894409937889,10000,3
-73.85382628401706,40.87617550681462,78.46894409937889,10000,3
-73.85327072111593,40.87617550681462,72.5497737556561,10000,3
-73.85271515821479,40.87617550681462,72.5497737556561,10000,3
-73.85215959531365,40.87617550681462,72.5497737556561,10000,3
-73.85160403241252,40.87617550681462,72.5497737556561,10000,3
-73.85104846951137,40.87617550681462,72.5497737556561,10000,3
-73.85049290661024,40.87617550681462,72.5497737556561,10000,3
-73.84993734370909,40.87617550681462,75.01712608569957,10000,3
-73.84938178080796,40.87617550681462,72.5497737556561,10000,3
-73.8488262179068,40.87617550681462,72.5497737556561,10000,3
-73.84382615179655,40.87617550681462,72.5497737556561,10000,3
-73.84327058889542,40.87617550681462,72.5497737556561,10000,3
-73.84271502599427,40.87617550681462,72.5497737556561,10000,3
-73.84215946309314,40.87617550681462,72.5497737556561,10000,3
-73.84160390019198,40.87617550681462,78.46894409937889,10000,3
-73.84104833729086,40.87617550681462,72.5497737556561,10000,3
-73.8404927743897,40.87617550681462,72.5497737556561,10000,3
-73.83993721148858,40.87617550681462,72.5497737556561,10000,3
-73.83938164858742,40.87617550681462,72.5497737556561,10000,3
-73.83882608568629,40.87617550681462,72.5497737556561,10000,3
-73.83827052278517,40.87617550681462,72.5497737556561,10000,3
-73.83771495988401,40.87617550681462,72.5497737556561,10000,3
-73.83715939698288,40.87617550681462,72.5497737556561,10000,3
-73.83660383408173,40.87617550681462,72.5497737556561,10000,3
-73.82993707926806,40.87617550681462,78.46894409937889,10000,3
-73.82938151636691,40.87617550681462,78.46894409937889,10000,3
-73.82882595346578,40.87617550681462,78.46894409937889,10000,3
-73.88215999197521,40.87659477165494,74.79353233830845,10000,3
-73.88160442907406,40.87659477165494,74.79353233830845,10000,3
-73.88104886617293,40.87659477165494,74.79353233830845,10000,3
-73.88049330327179,40.87659477165494,74.79353233830845,10000,3
-73.87993774037065,40.87659477165494,74.79353233830845,10000,3
-73.87938217746952,40.87659477165494,74.79353233830845,10000,3
-73.87882661456837,40.87659477165494,74.79353233830845,10000,3
-73.87827105166724,40.87659477165494,74.79353233830845,10000,3
-73.87771548876609,40.87659477165494,74.79353233830845,10000,3
-73.87715992586496,40.87659477165494,74.79353233830845,10000,3
-73.8766043629638,40.87659477165494,74.79353233830845,10000,3
-73.87604880006268,40.87659477165494,78.46894409937889,10000,3
-73.87549323716152,40.87659477165494,78.46894409937889,10000,3
-73.8749376742604,40.87659477165494,78.46894409937889,10000,3
-73.87438211135924,40.87659477165494,74.79353233830845,10000,3
-73.87382654845811,40.87659477165494,74.79353233830845,10000,3
-73.87327098555699,40.87659477165494,78.46894409937889,10000,3
-73.87271542265583,40.87659477165494,78.46894409937889,10000,3
-73.8721598597547,40.87659477165494,78.46894409937889,10000,3
-73.87160429685355,40.87659477165494,78.46894409937889,10000,3
-73.87104873395242,40.87659477165494,78.46894409937889,10000,3
-73.87049317105127,40.87659477165494,77.98372168478214,10000,3
-73.86993760815014,40.87659477165494,77.98372168478214,10000,3
-73.86938204524898,40.87659477165494,77.98372168478214,10000,3
-73.86882648234786,40.87659477165494,78.46894409937889,10000,3
-73.8682709194467,40.87659477165494,78.46894409937889,10000,3
-73.86771535654557,40.87659477165494,78.46894409937889,10000,3
-73.86715979364442,40.87659477165494,78.46894409937889,10000,3
-73.86660423074329,40.87659477165494,78.46894409937889,10000,3
-73.85938191302847,40.87659477165494,76.79650092081032,10000,3
-73.85882635012734,40.87659477165494,76.79650092081032,10000,3
-73.85827078722619,40.87659477165494,75.88282745419744,10000,3
-73.85771522432506,40.87659477165494,75.88282745419744,10000,3
-73.8571596614239,40.87659477165494,75.88282745419744,10000,3
-73.85660409852278,40.87659477165494,75.88282745419744,10000,3
-73.85604853562162,40.87659477165494,75.88282745419744,10000,3
-73.8554929727205,40.87659477165494,75.88282745419744,10000,3
-73.85493740981934,40.87659477165494,78.46894409937889,10000,3
-73.85438184691822,40.87659477165494,78.46894409937889,10000,3
-73.85382628401706,40.87659477165494,72.5497737556561,10000,3
-73.85327072111593,40.87659477165494,72.5497737556561,10000,3
-73.85271515821479,40.87659477165494,72.5497737556561,10000,3
-73.85215959531365,40.87659477165494,72.5497737556561,10000,3
-73.85160403241252,40.87659477165494,72.5497737556561,10000,3
-73.85104846951137,40.87659477165494,72.5497737556561,10000,3
-73.85049290661024,40.87659477165494,72.5497737556561,10000,3
-73.84993734370909,40.87659477165494,75.01712608569957,10000,3
-73.84938178080796,40.87659477165494,72.5497737556561,10000,3
-73.8488262179068,40.87659477165494,72.5497737556561,10000,3
-73.84382615179655,40.87659477165494,72.5497737556561,10000,3
-73.84327058889542,40.87659477165494,72.5497737556561,10000,3
-73.84271502599427,40.87659477165494,72.5497737556561,10000,3
-73.84215946309314,40.87659477165494,78.46894409937889,10000,3
-73.84160390019198,40.87659477165494,78.46894409937889,10000,3
-73.84104833729086,40.87659477165494,78.46894409937889,10000,3
-73.8404927743897,40.87659477165494,72.5497737556561,10000,3
-73.83993721148858,40.87659477165494,72.5497737556561,10000,3
-73.83938164858742,40.87659477165494,72.5497737556561,10000,3
-73.83882608568629,40.87659477165494,72.5497737556561,10000,3
-73.83827052278517,40.87659477165494,72.5497737556561,10000,3
-73.83771495988401,40.87659477165494,72.5497737556561,10000,3
-73.83715939698288,40.87659477165494,72.5497737556561,10000,3
-73.82938151636691,40.87659477165494,74.79353233830845,10000,3
-73.82882595346578,40.87659477165494,72.5497737556561,10000,3
-73.88382668067862,40.877014036495275,78.1502732240437,10000,3
-73.88271555487634,40.877014036495275,74.79353233830845,10000,3
-73.88215999197521,40.877014036495275,74.79353233830845,10000,3
-73.88160442907406,40.877014036495275,74.79353233830845,10000,3
-73.88104886617293,40.877014036495275,74.79353233830845,10000,3
-73.88049330327179,40.877014036495275,74.79353233830845,10000,3
-73.87993774037065,40.877014036495275,74.79353233830845,10000,3
-73.87938217746952,40.877014036495275,74.79353233830845,10000,3
-73.87882661456837,40.877014036495275,74.79353233830845,10000,3
-73.87827105166724,40.877014036495275,74.79353233830845,10000,3
-73.87771548876609,40.877014036495275,74.79353233830845,10000,3
-73.87715992586496,40.877014036495275,74.79353233830845,10000,3
-73.8766043629638,40.877014036495275,78.46894409937889,10000,3
-73.87604880006268,40.877014036495275,78.46894409937889,10000,3
-73.87549323716152,40.877014036495275,78.46894409937889,10000,3
-73.8749376742604,40.877014036495275,78.46894409937889,10000,3
-73.87438211135924,40.877014036495275,74.79353233830845,10000,3
-73.87382654845811,40.877014036495275,71.53245480287518,10000,3
-73.87327098555699,40.877014036495275,78.46894409937889,10000,3
-73.87271542265583,40.877014036495275,78.46894409937889,10000,3
-73.8721598597547,40.877014036495275,78.46894409937889,10000,3
-73.87160429685355,40.877014036495275,78.46894409937889,10000,3
-73.87104873395242,40.877014036495275,78.46894409937889,10000,3
-73.87049317105127,40.877014036495275,77.98372168478214,10000,3
-73.86993760815014,40.877014036495275,77.98372168478214,10000,3
-73.86938204524898,40.877014036495275,77.98372168478214,10000,3
-73.86882648234786,40.877014036495275,78.46894409937889,10000,3
-73.8682709194467,40.877014036495275,78.46894409937889,10000,3
-73.86771535654557,40.877014036495275,78.46894409937889,10000,3
-73.86715979364442,40.877014036495275,78.46894409937889,10000,3
-73.86660423074329,40.877014036495275,78.46894409937889,10000,3
-73.86327085333645,40.877014036495275,78.46894409937889,10000,3
-73.86271529043532,40.877014036495275,76.79650092081032,10000,3
-73.85993747592961,40.877014036495275,76.79650092081032,10000,3
-73.85938191302847,40.877014036495275,76.79650092081032,10000,3
-73.85882635012734,40.877014036495275,76.79650092081032,10000,3
-73.85827078722619,40.877014036495275,75.88282745419744,10000,3
-73.85771522432506,40.877014036495275,75.88282745419744,10000,3
-73.8571596614239,40.877014036495275,75.88282745419744,10000,3
-73.85660409852278,40.877014036495275,75.88282745419744,10000,3
-73.85604853562162,40.877014036495275,75.88282745419744,10000,3
-73.8554929727205,40.877014036495275,75.88282745419744,10000,3
-73.85493740981934,40.877014036495275,78.46894409937889,10000,3
-73.85438184691822,40.877014036495275,78.46894409937889,10000,3
-73.85382628401706,40.877014036495275,72.5497737556561,10000,3
-73.85327072111593,40.877014036495275,72.5497737556561,10000,3
-73.85271515821479,40.877014036495275,72.5497737556561,10000,3
-73.85215959531365,40.877014036495275,72.5497737556561,10000,3
-73.85160403241252,40.877014036495275,72.5497737556561,10000,3
-73.85104846951137,40.877014036495275,72.5497737556561,10000,3
-73.85049290661024,40.877014036495275,75.01712608569957,10000,3
-73.84993734370909,40.877014036495275,75.01712608569957,10000,3
-73.84938178080796,40.877014036495275,75.01712608569957,10000,3
-73.8488262179068,40.877014036495275,78.46894409937889,10000,3
-73.8443817146977,40.877014036495275,72.5497737556561,10000,3
-73.84382615179655,40.877014036495275,72.5497737556561,10000,3
-73.84327058889542,40.877014036495275,72.5497737556561,10000,3
-73.84271502599427,40.877014036495275,72.5497737556561,10000,3
-73.84215946309314,40.877014036495275,78.46894409937889,10000,3
-73.84160390019198,40.877014036495275,78.46894409937889,10000,3
-73.84104833729086,40.877014036495275,78.46894409937889,10000,3
-73.8404927743897,40.877014036495275,72.5497737556561,10000,3
-73.83993721148858,40.877014036495275,72.5497737556561,10000,3
-73.83938164858742,40.877014036495275,72.5497737556561,10000,3
-73.83882608568629,40.877014036495275,72.5497737556561,10000,3
-73.83827052278517,40.877014036495275,72.5497737556561,10000,3
-73.83771495988401,40.877014036495275,72.5497737556561,10000,3
-73.83715939698288,40.877014036495275,72.5497737556561,10000,3
-73.82882595346578,40.877014036495275,72.5497737556561,10000,3
-73.88382668067862,40.87743330133561,78.1502732240437,10000,3
-73.8832711177775,40.87743330133561,76.79650092081032,10000,3
-73.88271555487634,40.87743330133561,76.79650092081032,10000,3
-73.88215999197521,40.87743330133561,74.79353233830845,10000,3
-73.88160442907406,40.87743330133561,74.79353233830845,10000,3
-73.88104886617293,40.87743330133561,74.79353233830845,10000,3
-73.88049330327179,40.87743330133561,74.79353233830845,10000,3
-73.87993774037065,40.87743330133561,74.79353233830845,10000,3
-73.87938217746952,40.87743330133561,74.79353233830845,10000,3
-73.87882661456837,40.87743330133561,74.79353233830845,10000,3
-73.87827105166724,40.87743330133561,74.79353233830845,10000,3
-73.87771548876609,40.87743330133561,74.79353233830845,10000,3
-73.87715992586496,40.87743330133561,74.79353233830845,10000,3
-73.8766043629638,40.87743330133561,78.46894409937889,10000,3
-73.87604880006268,40.87743330133561,78.46894409937889,10000,3
-73.87549323716152,40.87743330133561,78.46894409937889,10000,3
-73.8749376742604,40.87743330133561,71.53245480287518,10000,3
-73.87438211135924,40.87743330133561,71.53245480287518,10000,3
-73.87382654845811,40.87743330133561,71.53245480287518,10000,3
-73.87327098555699,40.87743330133561,78.46894409937889,10000,3
-73.87271542265583,40.87743330133561,78.46894409937889,10000,3
-73.8721598597547,40.87743330133561,78.46894409937889,10000,3
-73.87160429685355,40.87743330133561,78.46894409937889,10000,3
-73.87104873395242,40.87743330133561,78.46894409937889,10000,3
-73.87049317105127,40.87743330133561,77.98372168478214,10000,3
-73.86993760815014,40.87743330133561,77.98372168478214,10000,3
-73.86938204524898,40.87743330133561,77.98372168478214,10000,3
-73.86882648234786,40.87743330133561,78.46894409937889,10000,3
-73.8682709194467,40.87743330133561,78.46894409937889,10000,3
-73.86771535654557,40.87743330133561,78.46894409937889,10000,3
-73.86715979364442,40.87743330133561,78.46894409937889,10000,3
-73.86660423074329,40.87743330133561,78.46894409937889,10000,3
-73.86604866784216,40.87743330133561,78.46894409937889,10000,3
-73.86327085333645,40.87743330133561,78.46894409937889,10000,3
-73.86271529043532,40.87743330133561,76.79650092081032,10000,3
-73.86215972753416,40.87743330133561,78.46894409937889,10000,3
-73.86160416463304,40.87743330133561,78.46894409937889,10000,3
-73.85993747592961,40.87743330133561,76.79650092081032,10000,3
-73.85938191302847,40.87743330133561,76.79650092081032,10000,3
-73.85882635012734,40.87743330133561,76.79650092081032,10000,3
-73.85827078722619,40.87743330133561,75.88282745419744,10000,3
-73.85771522432506,40.87743330133561,75.88282745419744,10000,3
-73.8571596614239,40.87743330133561,75.88282745419744,10000,3
-73.85660409852278,40.87743330133561,75.88282745419744,10000,3
-73.85604853562162,40.87743330133561,75.88282745419744,10000,3
-73.8554929727205,40.87743330133561,75.88282745419744,10000,3
-73.85493740981934,40.87743330133561,78.46894409937889,10000,3
-73.85438184691822,40.87743330133561,72.5497737556561,10000,3
-73.85382628401706,40.87743330133561,72.5497737556561,10000,3
-73.85327072111593,40.87743330133561,72.5497737556561,10000,3
-73.85271515821479,40.87743330133561,72.5497737556561,10000,3
-73.85215959531365,40.87743330133561,72.5497737556561,10000,3
-73.85160403241252,40.87743330133561,72.5497737556561,10000,3
-73.85104846951137,40.87743330133561,72.5497737556561,10000,3
-73.85049290661024,40.87743330133561,75.01712608569957,10000,3
-73.84993734370909,40.87743330133561,75.01712608569957,10000,3
-73.84938178080796,40.87743330133561,78.46894409937889,10000,3
-73.8488262179068,40.87743330133561,78.46894409937889,10000,3
-73.84827065500568,40.87743330133561,78.46894409937889,10000,3
-73.8443817146977,40.87743330133561,72.5497737556561,10000,3
-73.84382615179655,40.87743330133561,72.5497737556561,10000,3
-73.84327058889542,40.87743330133561,72.5497737556561,10000,3
-73.84271502599427,40.87743330133561,78.46894409937889,10000,3
-73.84215946309314,40.87743330133561,78.46894409937889,10000,3
-73.84160390019198,40.87743330133561,78.46894409937889,10000,3
-73.84104833729086,40.87743330133561,74.79353233830845,10000,3
-73.8404927743897,40.87743330133561,72.5497737556561,10000,3
-73.83993721148858,40.87743330133561,72.5497737556561,10000,3
-73.83938164858742,40.87743330133561,72.5497737556561,10000,3
-73.83882608568629,40.87743330133561,72.5497737556561,10000,3
-73.83827052278517,40.87743330133561,72.5497737556561,10000,3
-73.83771495988401,40.87743330133561,72.5497737556561,10000,3
-73.83715939698288,40.87743330133561,72.5497737556561,10000,3
-73.83660383408173,40.87743330133561,72.5497737556561,10000,3
-73.82882595346578,40.87743330133561,72.5497737556561,10000,3
-73.88382668067862,40.87785256617594,76.79650092081032,10000,3
-73.8832711177775,40.87785256617594,76.79650092081032,10000,3
-73.88271555487634,40.87785256617594,76.79650092081032,10000,3
-73.88215999197521,40.87785256617594,76.79650092081032,10000,3
-73.88160442907406,40.87785256617594,74.79353233830845,10000,3
-73.88104886617293,40.87785256617594,74.79353233830845,10000,3
-73.88049330327179,40.87785256617594,74.79353233830845,10000,3
-73.87993774037065,40.87785256617594,74.79353233830845,10000,3
-73.87938217746952,40.87785256617594,74.79353233830845,10000,3
-73.87882661456837,40.87785256617594,74.79353233830845,10000,3
-73.87827105166724,40.87785256617594,74.79353233830845,10000,3
-73.87771548876609,40.87785256617594,74.79353233830845,10000,3
-73.87715992586496,40.87785256617594,78.46894409937889,10000,3
-73.8766043629638,40.87785256617594,78.46894409937889,10000,3
-73.87604880006268,40.87785256617594,78.46894409937889,10000,3
-73.87549323716152,40.87785256617594,71.53245480287518,10000,3
-73.8749376742604,40.87785256617594,71.53245480287518,10000,3
-73.87438211135924,40.87785256617594,71.53245480287518,10000,3
-73.87382654845811,40.87785256617594,71.53245480287518,10000,3
-73.87327098555699,40.87785256617594,78.46894409937889,10000,3
-73.87271542265583,40.87785256617594,78.46894409937889,10000,3
-73.8721598597547,40.87785256617594,78.46894409937889,10000,3
-73.87160429685355,40.87785256617594,78.46894409937889,10000,3
-73.87104873395242,40.87785256617594,77.98372168478214,10000,3
-73.87049317105127,40.87785256617594,77.98372168478214,10000,3
-73.86993760815014,40.87785256617594,77.98372168478214,10000,3
-73.86938204524898,40.87785256617594,77.98372168478214,10000,3
-73.86882648234786,40.87785256617594,78.46894409937889,10000,3
-73.8682709194467,40.87785256617594,78.46894409937889,10000,3
-73.86771535654557,40.87785256617594,78.46894409937889,10000,3
-73.86715979364442,40.87785256617594,78.46894409937889,10000,3
-73.86660423074329,40.87785256617594,78.46894409937889,10000,3
-73.86604866784216,40.87785256617594,78.46894409937889,10000,3
-73.8638264162376,40.87785256617594,76.79650092081032,10000,3
-73.86327085333645,40.87785256617594,78.46894409937889,10000,3
-73.86271529043532,40.87785256617594,78.46894409937889,10000,3
-73.86215972753416,40.87785256617594,78.46894409937889,10000,3
-73.86160416463304,40.87785256617594,78.46894409937889,10000,3
-73.86104860173188,40.87785256617594,78.46894409937889,10000,3
-73.86049303883075,40.87785256617594,76.79650092081032,10000,3
-73.85993747592961,40.87785256617594,76.79650092081032,10000,3
-73.85938191302847,40.87785256617594,76.79650092081032,10000,3
-73.85882635012734,40.87785256617594,76.79650092081032,10000,3
-73.85827078722619,40.87785256617594,76.79650092081032,10000,3
-73.85771522432506,40.87785256617594,75.88282745419744,10000,3
-73.8571596614239,40.87785256617594,75.88282745419744,10000,3
-73.85660409852278,40.87785256617594,75.88282745419744,10000,3
-73.85604853562162,40.87785256617594,75.88282745419744,10000,3
-73.8554929727205,40.87785256617594,78.46894409937889,10000,3
-73.85493740981934,40.87785256617594,78.46894409937889,10000,3
-73.85438184691822,40.87785256617594,72.5497737556561,10000,3
-73.85382628401706,40.87785256617594,72.5497737556561,10000,3
-73.85327072111593,40.87785256617594,72.5497737556561,10000,3
-73.85271515821479,40.87785256617594,72.5497737556561,10000,3
-73.85215959531365,40.87785256617594,72.5497737556561,10000,3
-73.85160403241252,40.87785256617594,72.5497737556561,10000,3
-73.85104846951137,40.87785256617594,72.5497737556561,10000,3
-73.85049290661024,40.87785256617594,75.01712608569957,10000,3
-73.84993734370909,40.87785256617594,78.46894409937889,10000,3
-73.84938178080796,40.87785256617594,78.46894409937889,10000,3
-73.8488262179068,40.87785256617594,78.46894409937889,10000,3
-73.84827065500568,40.87785256617594,78.46894409937889,10000,3
-73.8443817146977,40.87785256617594,72.5497737556561,10000,3
-73.84382615179655,40.87785256617594,72.5497737556561,10000,3
-73.84327058889542,40.87785256617594,72.5497737556561,10000,3
-73.84271502599427,40.87785256617594,77.98372168478214,10000,3
-73.84215946309314,40.87785256617594,78.46894409937889,10000,3
-73.84160390019198,40.87785256617594,78.46894409937889,10000,3
-73.84104833729086,40.87785256617594,74.79353233830845,10000,3
-73.8404927743897,40.87785256617594,78.46894409937889,10000,3
-73.83993721148858,40.87785256617594,72.5497737556561,10000,3
-73.83938164858742,40.87785256617594,72.5497737556561,10000,3
-73.83882608568629,40.87785256617594,72.5497737556561,10000,3
-73.83827052278517,40.87785256617594,72.5497737556561,10000,3
-73.83771495988401,40.87785256617594,72.5497737556561,10000,3
-73.83715939698288,40.87785256617594,72.5497737556561,10000,3
-73.83660383408173,40.87785256617594,72.5497737556561,10000,3
-73.8832711177775,40.87827183101627,76.79650092081032,10000,3
-73.88271555487634,40.87827183101627,76.79650092081032,10000,3
-73.88215999197521,40.87827183101627,72.5497737556561,10000,3
-73.88160442907406,40.87827183101627,72.5497737556561,10000,3
-73.88104886617293,40.87827183101627,72.5497737556561,10000,3
-73.88049330327179,40.87827183101627,74.79353233830845,10000,3
-73.87993774037065,40.87827183101627,74.79353233830845,10000,3
-73.87938217746952,40.87827183101627,74.79353233830845,10000,3
-73.87882661456837,40.87827183101627,74.79353233830845,10000,3
-73.87827105166724,40.87827183101627,74.79353233830845,10000,3
-73.87771548876609,40.87827183101627,78.46894409937889,10000,3
-73.87715992586496,40.87827183101627,78.46894409937889,10000,3
-73.8766043629638,40.87827183101627,71.53245480287518,10000,3
-73.87604880006268,40.87827183101627,71.53245480287518,10000,3
-73.87549323716152,40.87827183101627,71.53245480287518,10000,3
-73.8749376742604,40.87827183101627,71.53245480287518,10000,3
-73.87438211135924,40.87827183101627,71.53245480287518,10000,3
-73.87382654845811,40.87827183101627,71.53245480287518,10000,3
-73.87327098555699,40.87827183101627,78.46894409937889,10000,3
-73.87271542265583,40.87827183101627,78.46894409937889,10000,3
-73.8721598597547,40.87827183101627,78.46894409937889,10000,3
-73.87160429685355,40.87827183101627,78.46894409937889,10000,3
-73.87104873395242,40.87827183101627,77.98372168478214,10000,3
-73.87049317105127,40.87827183101627,77.98372168478214,10000,3
-73.86993760815014,40.87827183101627,77.98372168478214,10000,3
-73.86938204524898,40.87827183101627,77.98372168478214,10000,3
-73.86882648234786,40.87827183101627,78.46894409937889,10000,3
-73.8682709194467,40.87827183101627,78.46894409937889,10000,3
-73.86771535654557,40.87827183101627,78.46894409937889,10000,3
-73.86715979364442,40.87827183101627,78.46894409937889,10000,3
-73.86660423074329,40.87827183101627,78.46894409937889,10000,3
-73.86604866784216,40.87827183101627,78.46894409937889,10000,3
-73.8638264162376,40.87827183101627,76.79650092081032,10000,3
-73.86271529043532,40.87827183101627,78.46894409937889,10000,3
-73.86215972753416,40.87827183101627,78.46894409937889,10000,3
-73.86160416463304,40.87827183101627,78.46894409937889,10000,3
-73.86104860173188,40.87827183101627,74.17446079419473,10000,3
-73.86049303883075,40.87827183101627,74.17446079419473,10000,3
-73.85993747592961,40.87827183101627,76.79650092081032,10000,3
-73.85938191302847,40.87827183101627,76.79650092081032,10000,3
-73.85882635012734,40.87827183101627,76.79650092081032,10000,3
-73.85827078722619,40.87827183101627,76.79650092081032,10000,3
-73.85771522432506,40.87827183101627,76.79650092081032,10000,3
-73.8571596614239,40.87827183101627,78.46894409937889,10000,3
-73.85660409852278,40.87827183101627,78.46894409937889,10000,3
-73.85604853562162,40.87827183101627,78.46894409937889,10000,3
-73.8554929727205,40.87827183101627,78.46894409937889,10000,3
-73.85493740981934,40.87827183101627,78.46894409937889,10000,3
-73.85438184691822,40.87827183101627,78.46894409937889,10000,3
-73.85382628401706,40.87827183101627,72.5497737556561,10000,3
-73.85327072111593,40.87827183101627,72.5497737556561,10000,3
-73.85271515821479,40.87827183101627,72.5497737556561,10000,3
-73.85215959531365,40.87827183101627,72.5497737556561,10000,3
-73.85160403241252,40.87827183101627,72.5497737556561,10000,3
-73.85104846951137,40.87827183101627,72.5497737556561,10000,3
-73.85049290661024,40.87827183101627,78.46894409937889,10000,3
-73.84993734370909,40.87827183101627,78.46894409937889,10000,3
-73.84938178080796,40.87827183101627,78.46894409937889,10000,3
-73.8488262179068,40.87827183101627,78.46894409937889,10000,3
-73.84827065500568,40.87827183101627,77.98372168478214,10000,3
-73.8443817146977,40.87827183101627,72.5497737556561,10000,3
-73.84382615179655,40.87827183101627,72.5497737556561,10000,3
-73.84327058889542,40.87827183101627,77.98372168478214,10000,3
-73.84271502599427,40.87827183101627,77.98372168478214,10000,3
-73.84215946309314,40.87827183101627,78.46894409937889,10000,3
-73.84160390019198,40.87827183101627,74.79353233830845,10000,3
-73.84104833729086,40.87827183101627,78.46894409937889,10000,3
-73.8404927743897,40.87827183101627,78.46894409937889,10000,3
-73.83993721148858,40.87827183101627,78.46894409937889,10000,3
-73.83938164858742,40.87827183101627,78.46894409937889,10000,3
-73.83882608568629,40.87827183101627,78.46894409937889,10000,3
-73.83827052278517,40.87827183101627,78.46894409937889,10000,3
-73.83771495988401,40.87827183101627,78.46894409937889,10000,3
-73.83715939698288,40.87827183101627,78.46894409937889,10000,3
-73.83660383408173,40.87827183101627,78.46894409937889,10000,3
-73.8360482711806,40.87827183101627,78.46894409937889,10000,3
-73.8832711177775,40.8786910958566,76.79650092081032,10000,3
-73.88271555487634,40.8786910958566,76.79650092081032,10000,3
-73.88215999197521,40.8786910958566,72.5497737556561,10000,3
-73.88160442907406,40.8786910958566,72.5497737556561,10000,3
-73.88104886617293,40.8786910958566,72.5497737556561,10000,3
-73.88049330327179,40.8786910958566,72.5497737556561,10000,3
-73.87993774037065,40.8786910958566,74.79353233830845,10000,3
-73.87938217746952,40.8786910958566,74.79353233830845,10000,3
-73.87882661456837,40.8786910958566,72.5497737556561,10000,3
-73.87827105166724,40.8786910958566,72.5497737556561,10000,3
-73.87771548876609,40.8786910958566,78.46894409937889,10000,3
-73.87715992586496,40.8786910958566,71.53245480287518,10000,3
-73.8766043629638,40.8786910958566,71.53245480287518,10000,3
-73.87604880006268,40.8786910958566,71.53245480287518,10000,3
-73.87549323716152,40.8786910958566,71.53245480287518,10000,3
